"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"25486";"T001038";"10000";"T001019";"GM0848";"2022JJ00";"   17775"
"25487";"T001038";"10000";"T001019";"GM0848";"2023JJ00";"   18010"
"25519";"T001038";"10000";"T001019";"GM0612";"2019JJ00";""
"25520";"T001038";"10000";"T001019";"GM0612";"2020JJ00";""
"25521";"T001038";"10000";"T001019";"GM0612";"2021JJ00";""
"25522";"T001038";"10000";"T001019";"GM0612";"2022JJ00";""
"25523";"T001038";"10000";"T001019";"GM0612";"2023JJ00";""
"25555";"T001038";"10000";"T001019";"GM0849";"2019JJ00";""
"25556";"T001038";"10000";"T001019";"GM0849";"2020JJ00";""
"25557";"T001038";"10000";"T001019";"GM0849";"2021JJ00";""
"25558";"T001038";"10000";"T001019";"GM0849";"2022JJ00";""
"25559";"T001038";"10000";"T001019";"GM0849";"2023JJ00";""
"25591";"T001038";"10000";"T001019";"GM1691";"2019JJ00";""
"25592";"T001038";"10000";"T001019";"GM1691";"2020JJ00";""
"25593";"T001038";"10000";"T001019";"GM1691";"2021JJ00";""
"25594";"T001038";"10000";"T001019";"GM1691";"2022JJ00";""
"25595";"T001038";"10000";"T001019";"GM1691";"2023JJ00";""
"25627";"T001038";"10000";"T001019";"GM0179";"2019JJ00";""
"25628";"T001038";"10000";"T001019";"GM0179";"2020JJ00";""
"25629";"T001038";"10000";"T001019";"GM0179";"2021JJ00";""
"25630";"T001038";"10000";"T001019";"GM0179";"2022JJ00";""
"25631";"T001038";"10000";"T001019";"GM0179";"2023JJ00";""
"25663";"T001038";"10000";"T001019";"GM0037";"2019JJ00";"   31789"
"25664";"T001038";"10000";"T001019";"GM0037";"2020JJ00";"   31686"
"25665";"T001038";"10000";"T001019";"GM0037";"2021JJ00";"   31754"
"25666";"T001038";"10000";"T001019";"GM0037";"2022JJ00";"   31851"
"25667";"T001038";"10000";"T001019";"GM0037";"2023JJ00";"   32135"
"25699";"T001038";"10000";"T001019";"GM0850";"2019JJ00";""
"25700";"T001038";"10000";"T001019";"GM0850";"2020JJ00";""
"25701";"T001038";"10000";"T001019";"GM0850";"2021JJ00";""
"25702";"T001038";"10000";"T001019";"GM0850";"2022JJ00";""
"25703";"T001038";"10000";"T001019";"GM0850";"2023JJ00";""
"25735";"T001038";"10000";"T001019";"GM0180";"2019JJ00";"   17003"
"25736";"T001038";"10000";"T001019";"GM0180";"2020JJ00";"   17145"
"25737";"T001038";"10000";"T001019";"GM0180";"2021JJ00";"   17261"
"25738";"T001038";"10000";"T001019";"GM0180";"2022JJ00";"   17282"
"25739";"T001038";"10000";"T001019";"GM0180";"2023JJ00";"   17628"
"25771";"T001038";"10000";"T001019";"GM0532";"2019JJ00";"   21706"
"25772";"T001038";"10000";"T001019";"GM0532";"2020JJ00";"   21726"
"25773";"T001038";"10000";"T001019";"GM0532";"2021JJ00";"   21743"
"25774";"T001038";"10000";"T001019";"GM0532";"2022JJ00";"   21947"
"25775";"T001038";"10000";"T001019";"GM0532";"2023JJ00";"   22138"
"25807";"T001038";"10000";"T001019";"GM0041";"2019JJ00";""
"25808";"T001038";"10000";"T001019";"GM0041";"2020JJ00";""
"25809";"T001038";"10000";"T001019";"GM0041";"2021JJ00";""
"25810";"T001038";"10000";"T001019";"GM0041";"2022JJ00";""
"25811";"T001038";"10000";"T001019";"GM0041";"2023JJ00";""
"25843";"T001038";"10000";"T001019";"GM0851";"2019JJ00";"   25054"
"25844";"T001038";"10000";"T001019";"GM0851";"2020JJ00";"   24416"
"25845";"T001038";"10000";"T001019";"GM0851";"2021JJ00";"   24310"
"25846";"T001038";"10000";"T001019";"GM0851";"2022JJ00";"   24333"
"25847";"T001038";"10000";"T001019";"GM0851";"2023JJ00";"   24610"
"25879";"T001038";"10000";"T001019";"GM0280";"2019JJ00";""
"25880";"T001038";"10000";"T001019";"GM0280";"2020JJ00";""
"25881";"T001038";"10000";"T001019";"GM0280";"2021JJ00";""
"25882";"T001038";"10000";"T001019";"GM0280";"2022JJ00";""
"25883";"T001038";"10000";"T001019";"GM0280";"2023JJ00";""
"25915";"T001038";"10000";"T001019";"GM0181";"2019JJ00";""
"25916";"T001038";"10000";"T001019";"GM0181";"2020JJ00";""
"25917";"T001038";"10000";"T001019";"GM0181";"2021JJ00";""
"25918";"T001038";"10000";"T001019";"GM0181";"2022JJ00";""
"25919";"T001038";"10000";"T001019";"GM0181";"2023JJ00";""
"25951";"T001038";"10000";"T001019";"GM1708";"2019JJ00";"   43940"
"25952";"T001038";"10000";"T001019";"GM1708";"2020JJ00";"   44126"
"25953";"T001038";"10000";"T001019";"GM1708";"2021JJ00";"   44341"
"25954";"T001038";"10000";"T001019";"GM1708";"2022JJ00";"   44741"
"25955";"T001038";"10000";"T001019";"GM1708";"2023JJ00";"   45376"
"25987";"T001038";"10000";"T001019";"GM0971";"2019JJ00";"   24961"
"25988";"T001038";"10000";"T001019";"GM0971";"2020JJ00";"   25007"
"25989";"T001038";"10000";"T001019";"GM0971";"2021JJ00";"   24875"
"25990";"T001038";"10000";"T001019";"GM0971";"2022JJ00";"   24803"
"25991";"T001038";"10000";"T001019";"GM0971";"2023JJ00";"   24772"
"26023";"T001038";"10000";"T001019";"GM0972";"2019JJ00";""
"26024";"T001038";"10000";"T001019";"GM0972";"2020JJ00";""
"26025";"T001038";"10000";"T001019";"GM0972";"2021JJ00";""
"26026";"T001038";"10000";"T001019";"GM0972";"2022JJ00";""
"26027";"T001038";"10000";"T001019";"GM0972";"2023JJ00";""
"26059";"T001038";"10000";"T001019";"GM1904";"2019JJ00";"   64336"
"26060";"T001038";"10000";"T001019";"GM1904";"2020JJ00";"   64931"
"26061";"T001038";"10000";"T001019";"GM1904";"2021JJ00";"   65108"
"26062";"T001038";"10000";"T001019";"GM1904";"2022JJ00";"   65240"
"26063";"T001038";"10000";"T001019";"GM1904";"2023JJ00";"   65771"
"26095";"T001038";"10000";"T001019";"GM0973";"2019JJ00";""
"26096";"T001038";"10000";"T001019";"GM0973";"2020JJ00";""
"26097";"T001038";"10000";"T001019";"GM0973";"2021JJ00";""
"26098";"T001038";"10000";"T001019";"GM0973";"2022JJ00";""
"26099";"T001038";"10000";"T001019";"GM0973";"2023JJ00";""
"26131";"T001038";"10000";"T001019";"GM0617";"2019JJ00";""
"26132";"T001038";"10000";"T001019";"GM0617";"2020JJ00";""
"26133";"T001038";"10000";"T001019";"GM0617";"2021JJ00";""
"26134";"T001038";"10000";"T001019";"GM0617";"2022JJ00";""
"26135";"T001038";"10000";"T001019";"GM0617";"2023JJ00";""
"26167";"T001038";"10000";"T001019";"GM1900";"2019JJ00";"   89710"
"26168";"T001038";"10000";"T001019";"GM1900";"2020JJ00";"   89987"
"26169";"T001038";"10000";"T001019";"GM1900";"2021JJ00";"   89999"
"26170";"T001038";"10000";"T001019";"GM1900";"2022JJ00";"   90300"
"26171";"T001038";"10000";"T001019";"GM1900";"2023JJ00";"   90883"
"26203";"T001038";"10000";"T001019";"GM0974";"2019JJ00";""
"26204";"T001038";"10000";"T001019";"GM0974";"2020JJ00";""
"26205";"T001038";"10000";"T001019";"GM0974";"2021JJ00";""
"26206";"T001038";"10000";"T001019";"GM0974";"2022JJ00";""
"26207";"T001038";"10000";"T001019";"GM0974";"2023JJ00";""
"26239";"T001038";"10000";"T001019";"GM0975";"2019JJ00";""
"26240";"T001038";"10000";"T001019";"GM0975";"2020JJ00";""
"26241";"T001038";"10000";"T001019";"GM0975";"2021JJ00";""
"26242";"T001038";"10000";"T001019";"GM0975";"2022JJ00";""
"26243";"T001038";"10000";"T001019";"GM0975";"2023JJ00";""
"26275";"T001038";"10000";"T001019";"GM0976";"2019JJ00";""
"26276";"T001038";"10000";"T001019";"GM0976";"2020JJ00";""
"26277";"T001038";"10000";"T001019";"GM0976";"2021JJ00";""
"26278";"T001038";"10000";"T001019";"GM0976";"2022JJ00";""
"26279";"T001038";"10000";"T001019";"GM0976";"2023JJ00";""
"26311";"T001038";"10000";"T001019";"GM0853";"2019JJ00";""
"26312";"T001038";"10000";"T001019";"GM0853";"2020JJ00";""
"26313";"T001038";"10000";"T001019";"GM0853";"2021JJ00";""
"26314";"T001038";"10000";"T001019";"GM0853";"2022JJ00";""
"26315";"T001038";"10000";"T001019";"GM0853";"2023JJ00";""
"26347";"T001038";"10000";"T001019";"GM0042";"2019JJ00";""
"26348";"T001038";"10000";"T001019";"GM0042";"2020JJ00";""
"26349";"T001038";"10000";"T001019";"GM0042";"2021JJ00";""
"26350";"T001038";"10000";"T001019";"GM0042";"2022JJ00";""
"26351";"T001038";"10000";"T001019";"GM0042";"2023JJ00";""
"26383";"T001038";"10000";"T001019";"GM0715";"2019JJ00";"   54589"
"26384";"T001038";"10000";"T001019";"GM0715";"2020JJ00";"   54426"
"26385";"T001038";"10000";"T001019";"GM0715";"2021JJ00";"   54463"
"26386";"T001038";"10000";"T001019";"GM0715";"2022JJ00";"   54501"
"26387";"T001038";"10000";"T001019";"GM0715";"2023JJ00";"   54993"
"26419";"T001038";"10000";"T001019";"GM0093";"2019JJ00";"    4890"
"26420";"T001038";"10000";"T001019";"GM0093";"2020JJ00";"    4888"
"26421";"T001038";"10000";"T001019";"GM0093";"2021JJ00";"    4870"
"26422";"T001038";"10000";"T001019";"GM0093";"2022JJ00";"    4960"
"26423";"T001038";"10000";"T001019";"GM0093";"2023JJ00";"    4928"
"26455";"T001038";"10000";"T001019";"GM0854";"2019JJ00";""
"26456";"T001038";"10000";"T001019";"GM0854";"2020JJ00";""
"26457";"T001038";"10000";"T001019";"GM0854";"2021JJ00";""
"26458";"T001038";"10000";"T001019";"GM0854";"2022JJ00";""
"26459";"T001038";"10000";"T001019";"GM0854";"2023JJ00";""
"26491";"T001038";"10000";"T001019";"GM0448";"2019JJ00";"   13547"
"26492";"T001038";"10000";"T001019";"GM0448";"2020JJ00";"   13575"
"26493";"T001038";"10000";"T001019";"GM0448";"2021JJ00";"   13656"
"26494";"T001038";"10000";"T001019";"GM0448";"2022JJ00";"   13687"
"26495";"T001038";"10000";"T001019";"GM0448";"2023JJ00";"   13979"
"26527";"T001038";"10000";"T001019";"GM1525";"2019JJ00";"   37061"
"26528";"T001038";"10000";"T001019";"GM1525";"2020JJ00";"   37440"
"26529";"T001038";"10000";"T001019";"GM1525";"2021JJ00";"   37791"
"26530";"T001038";"10000";"T001019";"GM1525";"2022JJ00";"   37942"
"26531";"T001038";"10000";"T001019";"GM1525";"2023JJ00";"   38510"
"26563";"T001038";"10000";"T001019";"GM0716";"2019JJ00";"   25780"
"26564";"T001038";"10000";"T001019";"GM0716";"2020JJ00";"   25757"
"26565";"T001038";"10000";"T001019";"GM0716";"2021JJ00";"   26085"
"26566";"T001038";"10000";"T001019";"GM0716";"2022JJ00";"   26401"
"26567";"T001038";"10000";"T001019";"GM0716";"2023JJ00";"   26825"
"26599";"T001038";"10000";"T001019";"GM0977";"2019JJ00";""
"26600";"T001038";"10000";"T001019";"GM0977";"2020JJ00";""
"26601";"T001038";"10000";"T001019";"GM0977";"2021JJ00";""
"26602";"T001038";"10000";"T001019";"GM0977";"2022JJ00";""
"26603";"T001038";"10000";"T001019";"GM0977";"2023JJ00";""
"26635";"T001038";"10000";"T001019";"GM0281";"2019JJ00";"   41978"
"26636";"T001038";"10000";"T001019";"GM0281";"2020JJ00";"   42159"
"26637";"T001038";"10000";"T001019";"GM0281";"2021JJ00";"   41920"
"26638";"T001038";"10000";"T001019";"GM0281";"2022JJ00";"   42277"
"26639";"T001038";"10000";"T001019";"GM0281";"2023JJ00";"   42604"
"26671";"T001038";"10000";"T001019";"GM0094";"2019JJ00";""
"26672";"T001038";"10000";"T001019";"GM0094";"2020JJ00";""
"26673";"T001038";"10000";"T001019";"GM0094";"2021JJ00";""
"26674";"T001038";"10000";"T001019";"GM0094";"2022JJ00";""
"26675";"T001038";"10000";"T001019";"GM0094";"2023JJ00";""
"26707";"T001038";"10000";"T001019";"GM0855";"2019JJ00";"  217259"
"26708";"T001038";"10000";"T001019";"GM0855";"2020JJ00";"  219789"
"26709";"T001038";"10000";"T001019";"GM0855";"2021JJ00";"  221947"
"26710";"T001038";"10000";"T001019";"GM0855";"2022JJ00";"  224459"
"26711";"T001038";"10000";"T001019";"GM0855";"2023JJ00";"  227707"
"26743";"T001038";"10000";"T001019";"GM0183";"2019JJ00";"   21276"
"26744";"T001038";"10000";"T001019";"GM0183";"2020JJ00";"   21275"
"26745";"T001038";"10000";"T001019";"GM0183";"2021JJ00";"   21315"
"26746";"T001038";"10000";"T001019";"GM0183";"2022JJ00";"   21364"
"26747";"T001038";"10000";"T001019";"GM0183";"2023JJ00";"   21408"
"26779";"T001038";"10000";"T001019";"GM1700";"2019JJ00";"   33792"
"26780";"T001038";"10000";"T001019";"GM1700";"2020JJ00";"   33743"
"26781";"T001038";"10000";"T001019";"GM1700";"2021JJ00";"   33699"
"26782";"T001038";"10000";"T001019";"GM1700";"2022JJ00";"   33718"
"26783";"T001038";"10000";"T001019";"GM1700";"2023JJ00";"   33867"
"26815";"T001038";"10000";"T001019";"GM1730";"2019JJ00";"   33698"
"26816";"T001038";"10000";"T001019";"GM1730";"2020JJ00";"   33887"
"26817";"T001038";"10000";"T001019";"GM1730";"2021JJ00";"   33978"
"26818";"T001038";"10000";"T001019";"GM1730";"2022JJ00";"   34221"
"26819";"T001038";"10000";"T001019";"GM1730";"2023JJ00";"   34592"
"26851";"T001038";"10000";"T001019";"GM0737";"2019JJ00";"   31780"
"26852";"T001038";"10000";"T001019";"GM0737";"2020JJ00";"   32052"
"26853";"T001038";"10000";"T001019";"GM0737";"2021JJ00";"   32060"
"26854";"T001038";"10000";"T001019";"GM0737";"2022JJ00";"   32282"
"26855";"T001038";"10000";"T001019";"GM0737";"2023JJ00";"   32408"
"26887";"T001038";"10000";"T001019";"GM0282";"2019JJ00";""
"26888";"T001038";"10000";"T001019";"GM0282";"2020JJ00";""
"26889";"T001038";"10000";"T001019";"GM0282";"2021JJ00";""
"26890";"T001038";"10000";"T001019";"GM0282";"2022JJ00";""
"26891";"T001038";"10000";"T001019";"GM0282";"2023JJ00";""
"26923";"T001038";"10000";"T001019";"GM0856";"2019JJ00";"   41782"
"26924";"T001038";"10000";"T001019";"GM0856";"2020JJ00";"   42119"
"26925";"T001038";"10000";"T001019";"GM0856";"2021JJ00";"   42291"
"26926";"T001038";"10000";"T001019";"GM0856";"2022JJ00";""
"26927";"T001038";"10000";"T001019";"GM0856";"2023JJ00";""
"26959";"T001038";"10000";"T001019";"GM0857";"2019JJ00";""
"26960";"T001038";"10000";"T001019";"GM0857";"2020JJ00";""
"26961";"T001038";"10000";"T001019";"GM0857";"2021JJ00";""
"26962";"T001038";"10000";"T001019";"GM0857";"2022JJ00";""
"26963";"T001038";"10000";"T001019";"GM0857";"2023JJ00";""
"26995";"T001038";"10000";"T001019";"GM0450";"2019JJ00";"   13528"
"26996";"T001038";"10000";"T001019";"GM0450";"2020JJ00";"   13666"
"26997";"T001038";"10000";"T001019";"GM0450";"2021JJ00";"   13632"
"26998";"T001038";"10000";"T001019";"GM0450";"2022JJ00";"   13563"
"26999";"T001038";"10000";"T001019";"GM0450";"2023JJ00";"   13472"
"27031";"T001038";"10000";"T001019";"GM0451";"2019JJ00";"   29424"
"27032";"T001038";"10000";"T001019";"GM0451";"2020JJ00";"   29478"
"27033";"T001038";"10000";"T001019";"GM0451";"2021JJ00";"   30206"
"27034";"T001038";"10000";"T001019";"GM0451";"2022JJ00";"   31018"
"27035";"T001038";"10000";"T001019";"GM0451";"2023JJ00";"   31442"
"27067";"T001038";"10000";"T001019";"GM0045";"2019JJ00";""
"27068";"T001038";"10000";"T001019";"GM0045";"2020JJ00";""
"27069";"T001038";"10000";"T001019";"GM0045";"2021JJ00";""
"27070";"T001038";"10000";"T001019";"GM0045";"2022JJ00";""
"27071";"T001038";"10000";"T001019";"GM0045";"2023JJ00";""
"27103";"T001038";"10000";"T001019";"GM0184";"2019JJ00";"   20776"
"27104";"T001038";"10000";"T001019";"GM0184";"2020JJ00";"   21031"
"27105";"T001038";"10000";"T001019";"GM0184";"2021JJ00";"   21227"
"27106";"T001038";"10000";"T001019";"GM0184";"2022JJ00";"   21468"
"27107";"T001038";"10000";"T001019";"GM0184";"2023JJ00";"   21829"
"27139";"T001038";"10000";"T001019";"GM0046";"2019JJ00";""
"27140";"T001038";"10000";"T001019";"GM0046";"2020JJ00";""
"27141";"T001038";"10000";"T001019";"GM0046";"2021JJ00";""
"27142";"T001038";"10000";"T001019";"GM0046";"2022JJ00";""
"27143";"T001038";"10000";"T001019";"GM0046";"2023JJ00";""
"27175";"T001038";"10000";"T001019";"GM0344";"2019JJ00";"  352866"
"27176";"T001038";"10000";"T001019";"GM0344";"2020JJ00";"  357597"
"27177";"T001038";"10000";"T001019";"GM0344";"2021JJ00";"  359370"
"27178";"T001038";"10000";"T001019";"GM0344";"2022JJ00";"  361699"
"27179";"T001038";"10000";"T001019";"GM0344";"2023JJ00";"  367947"
"27211";"T001038";"10000";"T001019";"GM1581";"2019JJ00";"   49515"
"27212";"T001038";"10000";"T001019";"GM1581";"2020JJ00";"   49580"
"27213";"T001038";"10000";"T001019";"GM1581";"2021JJ00";"   49946"
"27214";"T001038";"10000";"T001019";"GM1581";"2022JJ00";"   49981"
"27215";"T001038";"10000";"T001019";"GM1581";"2023JJ00";"   50429"
"27247";"T001038";"10000";"T001019";"GM0981";"2019JJ00";"   10092"
"27248";"T001038";"10000";"T001019";"GM0981";"2020JJ00";"   10105"
"27249";"T001038";"10000";"T001019";"GM0981";"2021JJ00";"   10084"
"27250";"T001038";"10000";"T001019";"GM0981";"2022JJ00";"   10135"
"27251";"T001038";"10000";"T001019";"GM0981";"2023JJ00";"   10190"
"27283";"T001038";"10000";"T001019";"GM0283";"2019JJ00";""
"27284";"T001038";"10000";"T001019";"GM0283";"2020JJ00";""
"27285";"T001038";"10000";"T001019";"GM0283";"2021JJ00";""
"27286";"T001038";"10000";"T001019";"GM0283";"2022JJ00";""
"27287";"T001038";"10000";"T001019";"GM0283";"2023JJ00";""
"27319";"T001038";"10000";"T001019";"GM0619";"2019JJ00";""
"27320";"T001038";"10000";"T001019";"GM0619";"2020JJ00";""
"27321";"T001038";"10000";"T001019";"GM0619";"2021JJ00";""
"27322";"T001038";"10000";"T001019";"GM0619";"2022JJ00";""
"27323";"T001038";"10000";"T001019";"GM0619";"2023JJ00";""
"27355";"T001038";"10000";"T001019";"GM0994";"2019JJ00";"   16470"
"27356";"T001038";"10000";"T001019";"GM0994";"2020JJ00";"   16367"
"27357";"T001038";"10000";"T001019";"GM0994";"2021JJ00";"   16365"
"27358";"T001038";"10000";"T001019";"GM0994";"2022JJ00";"   16167"
"27359";"T001038";"10000";"T001019";"GM0994";"2023JJ00";"   16423"
"27391";"T001038";"10000";"T001019";"GM0720";"2019JJ00";""
"27392";"T001038";"10000";"T001019";"GM0720";"2020JJ00";""
"27393";"T001038";"10000";"T001019";"GM0720";"2021JJ00";""
"27394";"T001038";"10000";"T001019";"GM0720";"2022JJ00";""
"27395";"T001038";"10000";"T001019";"GM0720";"2023JJ00";""
"27427";"T001038";"10000";"T001019";"GM0858";"2019JJ00";"   30910"
"27428";"T001038";"10000";"T001019";"GM0858";"2020JJ00";"   31193"
"27429";"T001038";"10000";"T001019";"GM0858";"2021JJ00";"   31221"
"27430";"T001038";"10000";"T001019";"GM0858";"2022JJ00";"   31236"
"27431";"T001038";"10000";"T001019";"GM0858";"2023JJ00";"   31527"
"27463";"T001038";"10000";"T001019";"GM0047";"2019JJ00";"   27491"
"27464";"T001038";"10000";"T001019";"GM0047";"2020JJ00";"   27384"
"27465";"T001038";"10000";"T001019";"GM0047";"2021JJ00";"   27417"
"27466";"T001038";"10000";"T001019";"GM0047";"2022JJ00";"   27466"
"27467";"T001038";"10000";"T001019";"GM0047";"2023JJ00";"   27616"
"27499";"T001038";"10000";"T001019";"GM0345";"2019JJ00";"   65589"
"27500";"T001038";"10000";"T001019";"GM0345";"2020JJ00";"   66493"
"27501";"T001038";"10000";"T001019";"GM0345";"2021JJ00";"   66912"
"27502";"T001038";"10000";"T001019";"GM0345";"2022JJ00";"   67671"
"27503";"T001038";"10000";"T001019";"GM0345";"2023JJ00";"   68525"
"27535";"T001038";"10000";"T001019";"GM0717";"2019JJ00";"   21835"
"27536";"T001038";"10000";"T001019";"GM0717";"2020JJ00";"   21880"
"27537";"T001038";"10000";"T001019";"GM0717";"2021JJ00";"   21953"
"27538";"T001038";"10000";"T001019";"GM0717";"2022JJ00";"   21850"
"27539";"T001038";"10000";"T001019";"GM0717";"2023JJ00";"   22045"
"27571";"T001038";"10000";"T001019";"GM0860";"2019JJ00";""
"27572";"T001038";"10000";"T001019";"GM0860";"2020JJ00";""
"27573";"T001038";"10000";"T001019";"GM0860";"2021JJ00";""
"27574";"T001038";"10000";"T001019";"GM0860";"2022JJ00";""
"27575";"T001038";"10000";"T001019";"GM0860";"2023JJ00";""
"27607";"T001038";"10000";"T001019";"GM0861";"2019JJ00";"   45337"
"27608";"T001038";"10000";"T001019";"GM0861";"2020JJ00";"   45466"
"27609";"T001038";"10000";"T001019";"GM0861";"2021JJ00";"   45500"
"27610";"T001038";"10000";"T001019";"GM0861";"2022JJ00";"   45822"
"27611";"T001038";"10000";"T001019";"GM0861";"2023JJ00";"   46417"
"27643";"T001038";"10000";"T001019";"GM0453";"2019JJ00";"   68348"
"27644";"T001038";"10000";"T001019";"GM0453";"2020JJ00";"   68648"
"27645";"T001038";"10000";"T001019";"GM0453";"2021JJ00";"   68617"
"27646";"T001038";"10000";"T001019";"GM0453";"2022JJ00";"   68482"
"27647";"T001038";"10000";"T001019";"GM0453";"2023JJ00";"   68790"
"27679";"T001038";"10000";"T001019";"GM0454";"2019JJ00";""
"27680";"T001038";"10000";"T001019";"GM0454";"2020JJ00";""
"27681";"T001038";"10000";"T001019";"GM0454";"2021JJ00";""
"27682";"T001038";"10000";"T001019";"GM0454";"2022JJ00";""
"27683";"T001038";"10000";"T001019";"GM0454";"2023JJ00";""
"27715";"T001038";"10000";"T001019";"GM0983";"2019JJ00";"  101603"
"27716";"T001038";"10000";"T001019";"GM0983";"2020JJ00";"  101802"
"27717";"T001038";"10000";"T001019";"GM0983";"2021JJ00";"  101988"
"27718";"T001038";"10000";"T001019";"GM0983";"2022JJ00";"  102136"
"27719";"T001038";"10000";"T001019";"GM0983";"2023JJ00";"  103328"
"27751";"T001038";"10000";"T001019";"GM0984";"2019JJ00";"   43326"
"27752";"T001038";"10000";"T001019";"GM0984";"2020JJ00";"   43614"
"27753";"T001038";"10000";"T001019";"GM0984";"2021JJ00";"   43713"
"27754";"T001038";"10000";"T001019";"GM0984";"2022JJ00";"   43964"
"27755";"T001038";"10000";"T001019";"GM0984";"2023JJ00";"   44628"
"27787";"T001038";"10000";"T001019";"GM0862";"2019JJ00";""
"27788";"T001038";"10000";"T001019";"GM0862";"2020JJ00";""
"27789";"T001038";"10000";"T001019";"GM0862";"2021JJ00";""
"27790";"T001038";"10000";"T001019";"GM0862";"2022JJ00";""
"27791";"T001038";"10000";"T001019";"GM0862";"2023JJ00";""
"27823";"T001038";"10000";"T001019";"GM0620";"2019JJ00";""
"27824";"T001038";"10000";"T001019";"GM0620";"2020JJ00";""
"27825";"T001038";"10000";"T001019";"GM0620";"2021JJ00";""
"27826";"T001038";"10000";"T001019";"GM0620";"2022JJ00";""
"27827";"T001038";"10000";"T001019";"GM0620";"2023JJ00";""
"27859";"T001038";"10000";"T001019";"GM0863";"2019JJ00";""
"27860";"T001038";"10000";"T001019";"GM0863";"2020JJ00";""
"27861";"T001038";"10000";"T001019";"GM0863";"2021JJ00";""
"27862";"T001038";"10000";"T001019";"GM0863";"2022JJ00";""
"27863";"T001038";"10000";"T001019";"GM0863";"2023JJ00";""
"27895";"T001038";"10000";"T001019";"GM1961";"2019JJ00";"   55712"
"27896";"T001038";"10000";"T001019";"GM1961";"2020JJ00";"   56811"
"27897";"T001038";"10000";"T001019";"GM1961";"2021JJ00";"   57829"
"27898";"T001038";"10000";"T001019";"GM1961";"2022JJ00";"   58788"
"27899";"T001038";"10000";"T001019";"GM1961";"2023JJ00";"   60052"
"27931";"T001038";"10000";"T001019";"GM0346";"2019JJ00";""
"27932";"T001038";"10000";"T001019";"GM0346";"2020JJ00";""
"27933";"T001038";"10000";"T001019";"GM0346";"2021JJ00";""
"27934";"T001038";"10000";"T001019";"GM0346";"2022JJ00";""
"27935";"T001038";"10000";"T001019";"GM0346";"2023JJ00";""
"27967";"T001038";"10000";"T001019";"GM0622";"2019JJ00";"   72404"
"27968";"T001038";"10000";"T001019";"GM0622";"2020JJ00";"   73397"
"27969";"T001038";"10000";"T001019";"GM0622";"2021JJ00";"   73924"
"27970";"T001038";"10000";"T001019";"GM0622";"2022JJ00";"   74143"
"27971";"T001038";"10000";"T001019";"GM0622";"2023JJ00";"   75079"
"28003";"T001038";"10000";"T001019";"GM0048";"2019JJ00";""
"28004";"T001038";"10000";"T001019";"GM0048";"2020JJ00";""
"28005";"T001038";"10000";"T001019";"GM0048";"2021JJ00";""
"28006";"T001038";"10000";"T001019";"GM0048";"2022JJ00";""
"28007";"T001038";"10000";"T001019";"GM0048";"2023JJ00";""
"28039";"T001038";"10000";"T001019";"GM0132";"2019JJ00";""
"28040";"T001038";"10000";"T001019";"GM0132";"2020JJ00";""
"28041";"T001038";"10000";"T001019";"GM0132";"2021JJ00";""
"28042";"T001038";"10000";"T001019";"GM0132";"2022JJ00";""
"28043";"T001038";"10000";"T001019";"GM0132";"2023JJ00";""
"28075";"T001038";"10000";"T001019";"GM0347";"2019JJ00";""
"28076";"T001038";"10000";"T001019";"GM0347";"2020JJ00";""
"28077";"T001038";"10000";"T001019";"GM0347";"2021JJ00";""
"28078";"T001038";"10000";"T001019";"GM0347";"2022JJ00";""
"28079";"T001038";"10000";"T001019";"GM0347";"2023JJ00";""
"28111";"T001038";"10000";"T001019";"GM0096";"2019JJ00";"    1138"
"28112";"T001038";"10000";"T001019";"GM0096";"2020JJ00";"    1155"
"28113";"T001038";"10000";"T001019";"GM0096";"2021JJ00";"    1194"
"28114";"T001038";"10000";"T001019";"GM0096";"2022JJ00";"    1195"
"28115";"T001038";"10000";"T001019";"GM0096";"2023JJ00";"    1291"
"28147";"T001038";"10000";"T001019";"GM0864";"2019JJ00";""
"28148";"T001038";"10000";"T001019";"GM0864";"2020JJ00";""
"28149";"T001038";"10000";"T001019";"GM0864";"2021JJ00";""
"28150";"T001038";"10000";"T001019";"GM0864";"2022JJ00";""
"28151";"T001038";"10000";"T001019";"GM0864";"2023JJ00";""
"28183";"T001038";"10000";"T001019";"GM0718";"2019JJ00";"   44371"
"28184";"T001038";"10000";"T001019";"GM0718";"2020JJ00";"   44360"
"28185";"T001038";"10000";"T001019";"GM0718";"2021JJ00";"   44358"
"28186";"T001038";"10000";"T001019";"GM0718";"2022JJ00";"   44585"
"28187";"T001038";"10000";"T001019";"GM0718";"2023JJ00";"   45150"
"28219";"T001038";"10000";"T001019";"GM0623";"2019JJ00";""
"28220";"T001038";"10000";"T001019";"GM0623";"2020JJ00";""
"28221";"T001038";"10000";"T001019";"GM0623";"2021JJ00";""
"28222";"T001038";"10000";"T001019";"GM0623";"2022JJ00";""
"28223";"T001038";"10000";"T001019";"GM0623";"2023JJ00";""
"28255";"T001038";"10000";"T001019";"GM0985";"2019JJ00";""
"28256";"T001038";"10000";"T001019";"GM0985";"2020JJ00";""
"28257";"T001038";"10000";"T001019";"GM0985";"2021JJ00";""
"28258";"T001038";"10000";"T001019";"GM0985";"2022JJ00";""
"28259";"T001038";"10000";"T001019";"GM0985";"2023JJ00";""
